Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Avg_Trading
2020-11-19,2613.48,2652.28,2607.38,2613.38,4167501,0,0,2621.63
2007-12-06,199.91,202.16,198.22,199.05,4163452,0,0,199.83
2012-01-19,449.19,449.97,440.26,444.45,4163292,0,0,445.97
2005-12-01,143.2,146.46,143.08,146.03,4161968,0,0,144.69
2021-01-18,3227.14,3233.84,3164.98,3199.09,4160906,0,0,3206.26
2008-01-14,192.18,192.18,183.68,184.75,4158864,0,0,188.2
2011-10-25,450.01,457.45,442.76,454,4158746,1.5,0,451.06
2015-02-13,1083.98,1118.11,1079.71,1114.16,4158326,0,0,1098.99
2006-11-21,212.23,219.04,211.81,218.38,4158152,0,0,215.37
2012-06-21,519.24,522.14,504.21,510.48,4155980,0,0,514.02
2021-06-24,3276.85,3375.63,3271.36,3366.25,4155204,0,0,3322.52
2006-10-30,204.59,206.87,201.59,205.23,4154172,0,0,204.57
2011-06-24,452.11,468.86,451.7,467.63,4151588,0,0,460.07
2019-03-01,1882.49,1891.88,1868.62,1882.82,4148548,0,0,1881.46
2018-07-13,1851.95,1873.42,1851.01,1857.67,4148185,0,0,1858.51
2021-09-08,3810,3815,3756,3774.15,4147175,0,0,3788.79
2005-03-15,135.58,136.61,133.62,134.8,4146480,0,0,135.15
2011-03-25,455.92,460.68,450.57,457.06,4146434,0,0,456.06
2020-09-11,2300.35,2351.72,2299.56,2342.93,4145424,0,0,2323.64
2005-10-26,135.66,136.13,133.69,133.99,4142808,0,0,134.87
2006-02-23,156.68,159.5,156.68,157.67,4141584,0,0,157.63
2009-03-20,104.22,104.22,99.61,100.46,4139380,0,0,102.13
2008-06-06,191.01,192.68,184.8,186.42,4137784,0,0,188.73
2012-05-17,506.37,511.76,496.86,506.37,4137524,0,0,505.34
2021-01-15,3212.24,3250.97,3187.42,3210.6,4131692,0,0,3215.31
2015-06-04,1148.54,1151.04,1135.99,1143.52,4131468,0,0,1144.77
2007-02-13,239.37,244.88,235.37,238.78,4130352,0,0,239.6
2007-03-22,243.37,249.09,243.37,248.33,4125592,0,0,246.04
2005-02-17,127.84,129.51,126.2,129.12,4124976,0,0,128.17
2003-01-06,44.56,44.75,42.29,42.58,4121520,0,0,43.54
2009-04-13,119.12,120.01,113.35,116.71,4121008,0,0,117.3
2009-06-02,137.94,139.91,135.97,136.91,4118172,0,0,137.68
2014-05-21,878.69,890.54,876.39,887.92,4116946,0,0,883.38
2005-03-30,128.11,130.82,127.08,129.93,4115256,0,0,128.99
2008-06-11,171.72,175.58,169.79,171.79,4113368,0,0,172.22
2005-04-12,130.72,130.72,127.54,129.13,4112696,0,0,129.53
2017-01-25,1059.61,1076.68,1057.54,1073.48,4111648,0,0,1066.83
2007-11-20,190.1,190.1,184.16,184.78,4111392,0,0,187.29
2014-10-30,1104.51,1127.76,1098.9,1120.45,4111292,0,0,1112.91
2013-01-16,560.2,567.78,548.51,564.74,4109492,0,0,560.31
2005-08-08,121,121,118.86,120.34,4109360,0,0,120.3
2008-12-22,101.76,101.76,98.6,100,4106852,0,0,100.53
2009-06-22,152.48,153.83,145.97,146.63,4106208,0,0,149.73
2007-10-24,211.44,211.44,200.54,201.44,4100988,0,0,206.22
2015-11-30,1056.69,1068.42,1050.06,1060.51,4100048,0,0,1058.92
2008-11-10,107.71,108.22,100.88,107.03,4099016,0,0,105.96
2012-02-17,511.69,519.63,505.95,509.17,4096568,0,0,511.61
2010-12-02,444.62,447.96,438.12,446.58,4095716,0,0,444.32
2019-01-31,1874.9,1905.8,1873.01,1900.47,4094319,0,0,1888.54
2017-05-25,1175.68,1203.3,1171.57,1197.39,4094094,0,0,1186.98
2011-07-28,469.78,471.8,461.66,465.47,4093814,1.5,0,467.18
2013-07-25,754.25,766.96,748.62,760.92,4088808,0,0,757.69
2019-07-05,2137.39,2140.24,2035.61,2057.58,4088470,0,0,2092.7
2012-02-23,517.58,528.29,515.48,522.03,4086880,0,0,520.85
2002-12-03,36.06,38.98,34.78,37.25,4082608,0,0,36.77
2005-08-29,128.8,129.55,125.04,127.42,4081336,0,0,127.7
2018-06-27,1744.11,1767.7,1735.91,1742.24,4081208,0,0,1747.49
2011-07-12,466.78,472.17,457.08,470.75,4079404,0,0,466.7
2011-02-18,453.23,462.27,441.74,444.84,4076928,0,0,450.52
2010-02-24,302.86,308.75,301.3,306.61,4076058,0,0,304.88
2007-07-19,223.15,226.59,222.86,226.05,4075512,0,0,224.66
2006-09-11,189.43,189.43,179.95,180.79,4073480,0,0,184.9
2009-10-26,256.11,261.95,252.93,256.73,4071746,0,0,256.93
2017-10-13,1178.85,1206.95,1167.19,1183.66,4066320,0,0,1184.16
2006-06-09,158.04,159.7,153.37,157.73,4061912,0,0,157.21
2008-04-08,174.61,175,168.82,171.21,4055352,0,0,172.41
2007-08-08,220.45,224.09,214.32,220.95,4055164,0,0,219.95
2019-03-28,1868.29,1900.94,1861.5,1887.45,4054489,0,0,1879.54
2010-03-02,305.27,308.07,302.46,305.75,4053352,0,0,305.39
2005-04-08,133.68,134.08,129.89,130.21,4052280,0,0,131.97
2008-03-31,168.06,168.06,153.77,156.37,4051860,0,0,161.57
2009-11-11,250.54,258.51,247.12,257.81,4049412,0,0,253.5
2020-06-04,2015.36,2067.79,2015.36,2059.47,4048593,0,0,2039.5
2008-03-11,162.07,162.07,158.21,158.89,4043520,0,0,160.31
2012-09-20,541.4,558.92,539.98,552.69,4042506,0,0,548.24
2020-12-31,2874.13,2879.09,2819.62,2837.21,4040956,0,0,2852.51
2005-08-24,123.73,123.91,120.71,121.81,4036760,0,0,122.54
2018-11-29,1880.3,1880.3,1829.03,1845.98,4035441,0,0,1858.91
2006-05-15,186.88,188.86,181.22,185.08,4034504,0,0,185.51
2017-02-09,1037.9,1062.08,1035.71,1057.2,4033202,0,0,1048.22
2013-08-23,761.9,780.59,757.78,776.96,4032884,0,0,769.31
2010-09-22,388.86,390.49,378.29,380.42,4031066,0,0,384.52
2018-03-20,1311.24,1335.98,1310.77,1332.09,4024984,0,0,1322.52
2007-06-20,222,224.29,218.18,219.32,4024968,0,0,220.95
2005-11-30,144.33,146.26,142.73,143.3,4023376,0,0,144.15
2013-04-30,574.54,580.42,573.28,578.91,4020570,0,0,576.78
2007-01-09,237.27,239.93,232.97,238.89,4020568,0,0,237.26
2010-08-11,350.63,355.1,347.7,349.06,4020248,0,0,350.62
2016-11-16,975.85,1004.88,972.62,996.1,4019958,0,0,987.36
2012-01-13,453.38,455.94,443.4,448.67,4019828,0,0,450.35
2014-02-10,913.99,913.99,888.88,892.48,4019270,0,0,902.33
2005-03-04,130.25,131.14,129.13,130.09,4017872,0,0,130.16
2020-08-03,2260.38,2273.6,2201.41,2224.56,4012337,0,0,2239.99
2008-08-01,160.62,166.84,157.94,163.67,4011724,0,0,162.27
2007-12-27,212.42,215.28,208.85,213.51,4008568,0,0,212.52
2008-02-06,179.44,179.44,172.59,174.82,4007952,0,0,176.57
2004-11-16,111.64,111.64,110.34,110.98,4005504,0,0,111.15
2019-09-25,1968.85,1994.6,1964.13,1991.21,4002232,0,0,1979.7
2008-04-17,192.88,194.87,189,193.11,3999556,0,0,192.47
2007-07-16,217.03,217.6,213.01,215.75,3990240,0,0,215.85
2009-03-02,93.43,94.98,89.62,90.62,3988944,0,0,92.16
2014-02-28,921.23,971.96,920.87,970.15,3988192,0,0,946.05
2021-02-01,3078.19,3142.74,3022.69,3117.27,3985846,0,0,3090.22
2007-10-10,211.77,216.67,210.56,215.76,3983236,0,0,213.69
2008-05-06,175.58,183.29,168.36,180.8,3982796,0,0,177.01
2012-05-02,514.7,528.08,514.7,525.12,3981448,0,0,520.65
2015-10-06,1209.61,1210.05,1191.41,1198.51,3979590,0,0,1202.39
2009-10-14,232.99,238.19,231.3,236.18,3979580,0,0,234.66
2019-07-09,2067.95,2068.33,2001.89,2029.28,3977224,0,0,2041.86
2005-02-15,131.75,132.22,128.39,129.07,3976720,0,0,130.36
2017-02-20,1106.33,1165.64,1098.62,1141.55,3973948,0,0,1128.03
2006-09-19,189.05,193.41,187.8,191.52,3973944,0,0,190.44
2012-02-28,520.15,522.28,505.17,508.25,3973490,0,0,513.96
2006-01-10,159.21,160.14,156.48,157.56,3972648,0,0,158.35
2007-01-04,244.33,244.33,237.69,239.39,3970700,0,0,241.44
2013-04-29,573.28,581.55,573.28,575.69,3968916,0,0,575.95
2011-12-02,468.96,489.68,466.79,486.79,3968866,0,0,478.06
2011-07-26,468.47,473.46,463.31,470.46,3968722,0,0,468.93
2009-07-09,151.57,155.14,147.16,153.97,3964808,0,0,151.96
2011-09-27,417.77,430.63,414.56,428.8,3964578,0,0,422.94
2016-08-01,1194.15,1236.34,1194.15,1228.74,3961704,0,0,1213.35
2019-10-25,2036.3,2071.31,2017.88,2066.4,3954245,0,0,2047.97
2011-07-13,472.66,480.06,464.85,472.27,3952600,0,0,472.46
2011-01-10,467.65,468.26,456.85,460.88,3952426,0,0,463.41
2005-07-04,126.97,128.19,124.37,126.99,3951648,0,0,126.63
2011-10-03,420.33,432.65,418.39,429.93,3949264,0,0,425.33
2004-12-23,116.27,116.27,114.16,114.42,3948912,0,0,115.28
2011-03-08,451.15,460.8,451.15,456.27,3947902,0,0,454.84
2008-07-08,161.04,163.93,158.69,161.05,3947624,0,0,161.18
2006-09-05,193.98,195.3,189.81,190.72,3945288,0,0,192.45
2021-08-27,3666,3729.5,3651.1,3720.15,3944728,0,0,3691.69
2009-10-27,262.05,262.05,252.75,256.01,3940880,0,0,258.21
2008-07-04,168.76,168.78,162.08,163.83,3939584,0,0,165.86
2007-02-21,247.75,249.99,243.94,244.68,3938188,0,0,246.59
2011-02-02,477.62,489.42,474.5,482.7,3937618,0,0,481.06
2020-03-05,2032.84,2093.32,2031.23,2071.19,3937056,0,0,2057.14
2015-06-02,1148.06,1154.2,1136.87,1140.99,3935820,0,0,1145.03
2015-07-09,1149.43,1150.87,1110.3,1117.32,3934122,0,0,1131.98
2009-12-04,272.09,280.09,272.09,277.77,3933408,0,0,275.51
2006-05-04,191.41,194.23,190.78,192.89,3929824,0,0,192.33
2010-05-19,292.45,293.65,286.96,289.04,3929266,0,0,290.52
2020-03-31,1803.92,1821.2,1747.56,1792.82,3927593,0,0,1791.37
2013-09-05,878.69,878.69,841.34,845.46,3927492,0,0,861.05
2015-08-25,1148.75,1163.88,1125.49,1139.54,3925800,0,0,1144.41
2009-09-18,233.01,235,230.62,232.61,3925348,0,0,232.81
2011-11-09,458.69,473.57,457.16,464.04,3921980,0,0,463.37
2020-09-30,2456.32,2472.11,2427.7,2459.58,3917166,0,0,2453.93
2021-03-04,3001.73,3059.77,2994.83,3028.25,3916760,0,0,3021.15
2017-07-19,1114.32,1134.85,1114.13,1130.05,3915576,0,0,1123.34
2009-06-03,135.97,138.88,134.61,137.32,3914944,0,0,136.69
2013-03-07,655.59,670.97,654.9,667.73,3908702,0,0,662.3
2018-03-21,1335.65,1341.14,1325.19,1328.33,3907678,0,0,1332.58
2013-09-19,827.3,845.14,818.17,835.08,3907240,0,0,831.42
2019-12-05,2025.61,2068.2,2011.36,2062.85,3902721,0,0,2042.01
2018-10-03,2114.35,2118.76,2025.37,2032.18,3902322,0,0,2072.67
2008-05-12,176.93,180.37,175.63,178.84,3898508,0,0,177.94
2006-02-01,156.3,158.38,155.77,157.3,3896696,0,0,156.94
2009-11-25,279.31,284.34,276.49,280.81,3893254,0,0,280.24
2005-09-14,133.5,134.15,130.39,131.63,3890080,0,0,132.42
2007-04-30,236.52,242.02,229.65,241.27,3888052,0,0,237.36
2020-11-06,2674.92,2689.05,2657.38,2683.3,3884421,0,0,2676.16
2006-01-09,161.11,162.98,158.37,159.11,3883272,0,0,160.39
2009-06-11,155.28,156.16,151.73,152.74,3883200,0,0,153.98
2009-11-30,269.3,276.87,269.3,275.05,3882888,0,0,272.63
2007-04-02,230.6,232.51,225.84,226.64,3875896,0,0,228.9
2019-06-21,2173.53,2180.67,2132.63,2140.1,3871804,0,0,2156.73
2006-11-23,219.8,222.35,216.76,217.55,3870324,0,0,219.11
2007-05-11,238.22,239.94,230.6,238.71,3867656,0,0,236.87
2020-09-09,2294.48,2328.03,2289.54,2297.09,3866535,0,0,2302.29
2007-12-10,205.69,206.44,197.98,199.06,3864020,0,0,202.3
2015-03-04,1223.54,1234.12,1191.79,1205.11,3862994,0,0,1213.64
2014-02-26,935.3,935.73,928.12,930.25,3859712,0,0,932.35
2006-07-10,164.7,172.05,164.7,170.23,3859312,0,0,167.92
2018-05-10,1628.8,1632.61,1599.62,1604.76,3858678,0,0,1616.45
2011-10-10,431.87,442.58,431.87,438.75,3854814,0,0,436.27
2016-09-07,1134.12,1134.12,1099.32,1107.29,3854040,0,0,1118.71
2011-09-15,423.63,430.96,416.21,429.29,3852238,0,0,425.02
2013-02-21,605.07,611.85,605.07,609.42,3849146,0,0,607.85
2014-10-16,1193.28,1205.78,1164.54,1170.6,3848014,0,0,1183.55
2007-12-18,194.14,199.91,192.85,193.16,3845860,0,0,195.01
2010-12-30,469.68,478.77,469.68,476.9,3845552,0,0,473.76
2018-11-21,1761.67,1761.71,1693.45,1706.11,3840461,0,0,1730.74
2008-05-16,191.78,191.78,186.86,189.29,3838648,0,0,189.93
2021-03-17,3083.16,3132.81,3063.6,3091.05,3838390,0,0,3092.65
2007-10-22,214.71,214.71,204.73,206.05,3836808,0.75,0,210.05
2012-10-05,547.77,551.58,441.06,545.16,3836110,0,0,521.39
2018-01-25,1476.31,1478.54,1432.6,1451.22,3833844,0,0,1459.67
2021-02-23,2949.11,3006.7,2947.12,2959.24,3832829,0,0,2965.54
2007-06-06,231.55,231.94,224.54,228.76,3832020,0,0,229.2
2009-03-25,99.25,104.42,99.25,103.65,3831616,0,0,101.64
2020-04-22,1705.98,1757.38,1687.82,1737.25,3829836,0,0,1722.11
2014-03-10,949.84,950.01,910.15,913.41,3829768,0,0,930.85
2011-10-19,429.81,434.5,426.59,432.26,3827420,0,0,430.79
2007-08-22,195.53,197.97,190.93,196.66,3826620,0,0,195.27
2007-04-11,229.72,230.5,226.22,226.89,3826336,0,0,228.33
2007-03-14,233.46,236.68,229.65,231.28,3824948,0,0,232.77
2012-09-25,539.35,547.57,536.09,540.65,3823694,0,0,540.91
2019-11-13,2059.64,2123.63,2059.64,2118.57,3823365,0,0,2090.37
2007-03-15,234.41,238.41,234.03,235.23,3823288,0,0,235.52
2013-02-13,592.09,605.47,590.12,602.84,3822666,0,0,597.63
2005-08-12,124.6,124.6,119.64,120.33,3821832,0,0,122.29
2013-06-27,613.49,634.33,611.03,632.17,3820678,0,0,622.75
2018-06-14,1715.98,1718.14,1672.85,1676.18,3819998,0,0,1695.79
2017-02-13,1093.1,1108.16,1086.87,1101.43,3819812,0,0,1097.39
2019-10-17,1958.51,1981.85,1944.21,1974.99,3818774,40,0,1964.89
2005-09-23,131.65,134.42,131.65,132.79,3815824,0,0,132.63
2014-01-13,972.36,1014.49,972.36,1008,3814316,0,0,991.8
2006-03-08,163.47,164.23,160.92,162.58,3813488,0,0,162.8
2010-04-16,328.1,331.71,325.24,326.54,3810958,0,0,327.9
2019-12-02,2003.24,2010.73,1960.45,1965.37,3809860,0,0,1984.95
2009-02-03,97.15,100.46,97.15,98.5,3808560,0,0,98.31
2021-08-03,3229,3290,3218.95,3284.9,3804735,0,0,3255.71
2009-07-07,152.32,155.99,150.73,154.36,3804568,0,0,153.35
2006-08-16,185.63,186.68,183.55,184.34,3804268,0,0,185.05
2004-12-09,112.29,113.41,112.28,112.9,3801224,0,0,112.72
2020-08-05,2230.33,2269.8,2223.42,2229.84,3800641,0,0,2238.35
2015-02-10,1101.54,1108.67,1067.75,1071.32,3799054,0,0,1087.32
2011-09-13,411.18,421.98,407.45,409.51,3798204,0,0,412.53
2010-07-15,312.88,318.52,310.54,317.38,3795536,0,0,314.83
2021-04-12,3298.88,3314.62,3190.6,3223.71,3791828,0,0,3256.95
2005-07-11,122.97,124.75,122.97,124.38,3791264,0,0,123.77
2011-09-05,418.6,425.77,411.45,423.5,3789658,0,0,419.83
2011-06-17,474.72,475.54,453.75,455.89,3788146,0,0,464.97
2008-06-04,190.97,190.97,182.59,184.6,3787856,0,0,187.28
2009-12-17,286.88,290.87,285.68,288.78,3782302,0,0,288.05
2019-05-03,2061.73,2062.72,2005.11,2011.72,3780886,0,0,2035.32
2018-05-30,1631.63,1642.77,1619.29,1633.98,3779106,0,0,1631.92
2010-06-24,319.09,319.98,311.54,313.87,3777510,0,0,316.12
2010-12-01,433.62,445.52,433.62,440.91,3776032,0,0,438.41
2011-06-10,487.68,492.18,487.09,488.77,3774550,0,0,488.93
2021-02-24,2951.09,2982.22,2900.6,2927.36,3774549,0,0,2940.32
2002-08-20,26.56,28.79,26.39,27.11,3773624,0,0,27.21
2018-10-01,2058.54,2138.45,2058.02,2119.28,3772208,0,0,2093.57
2002-12-19,37.12,40.43,36.71,39.46,3770256,0,0,38.43
2018-05-25,1685.55,1708.7,1661.16,1667.32,3769772,0,0,1680.68
2009-11-27,270.32,274.25,261.71,267.88,3769058,0,0,268.54
2011-01-11,457.66,462.78,443.32,447.68,3768730,0,0,452.86
2011-11-24,438.86,453.07,431.83,451.17,3766844,0,0,443.73
2016-06-24,1160.81,1173.5,1137.73,1164.79,3766586,0,0,1159.21
2015-09-02,1136.23,1163.2,1131.04,1150.48,3765950,0,0,1145.24
2009-09-22,234.98,241.38,231.92,240.04,3763280,0,0,237.08
2014-04-02,933.6,938.71,921.25,926.03,3763016,0,0,929.9
2002-08-30,30.68,33.55,30.67,32.75,3762384,0,0,31.91
2006-12-01,228.17,228.17,224.6,226.14,3762140,0,0,226.77
2018-05-03,1631.98,1639.51,1613.66,1618.99,3761550,0,0,1626.04
2020-07-02,2069.76,2131.79,2065.82,2124.07,3758699,0,0,2097.86
2011-04-13,479.66,498.6,479.37,493.99,3757530,0,0,487.91
2006-12-20,218.66,222.05,212.01,214.62,3755660,0,0,216.84
2019-08-16,2137.04,2137.04,2043.46,2064.29,3755507,0,0,2095.46
2006-01-17,151.77,154.5,151.68,152.94,3753056,0,0,152.72
2010-10-21,396.2,404.26,394.56,401.15,3752354,0,0,399.04
2006-03-28,179.33,180.37,177.53,178.16,3751272,0,0,178.85
2018-12-13,1905.73,1911.09,1859.12,1866.74,3748429,0,0,1885.67
2020-06-01,1953.74,2022.46,1945,2007.98,3747773,0,0,1982.29
2007-07-20,227.35,227.54,223.22,224.85,3744932,0,0,225.74
2021-08-23,3580,3673,3561.9,3637.4,3744176,0,0,3613.07
2019-11-22,2039.22,2048.95,2003.73,2014.62,3742049,0,0,2026.63
2005-09-09,127.01,132.93,127.01,130.86,3741776,0,0,129.45
2009-06-17,155.49,156.68,148.75,150.24,3741568,0,0,152.79
2008-08-14,161.4,164.45,157.89,162.22,3741508,0,0,161.49
2013-03-19,657.06,657.06,646.96,649.61,3739910,0,0,652.68
2015-04-30,1088.37,1092.76,1065.16,1081.22,3738054,0,0,1081.88
2019-06-06,2091.73,2091.73,2047.02,2060.43,3735467,0,0,2072.73
2015-01-29,1113.83,1127.3,1102.81,1116.75,3734392,0,0,1115.17
2020-01-09,2186.79,2189.9,2149.11,2153.34,3734173,0,0,2169.79
2008-02-04,182.33,190.82,181.17,188.24,3730520,0,0,185.64
2018-12-21,1834.17,1836.05,1776.31,1785.02,3729956,0,0,1807.88
2020-05-04,1930.17,1930.17,1878.78,1895.27,3729348,0,0,1908.6
2020-05-18,1872.25,1917.36,1837.98,1910.15,3727694,0,0,1884.43
2013-05-06,596.38,618.38,596.38,616.2,3727118,0,0,606.83
2021-01-06,3072.35,3085.73,3010.11,3024.28,3726716,0,0,3048.11
2021-02-19,3036.49,3065.43,2994.93,3050.24,3725028,0,0,3036.77
2010-03-18,338.52,338.52,328.7,330.85,3724554,0,0,334.15
2011-11-22,441.71,452.49,436.79,447.06,3723582,0,0,444.51
2016-05-31,1182.42,1185.55,1147.48,1150.79,3722608,0,0,1166.56
2010-05-17,310.45,310.45,294.09,298.76,3722050,0,0,303.44
2019-04-02,1922.17,1968.31,1922.08,1961.99,3719663,0,0,1943.64
2007-12-12,197.64,203.75,197.23,202.48,3718608,0,0,200.28
2021-01-07,3047.57,3053.37,2973.49,3005.75,3717827,0,0,3020.04
2006-09-26,195.3,199.1,194.34,198.02,3717008,0,0,196.69
2018-05-28,1681.59,1681.59,1620.91,1628.38,3716798,0,0,1653.12
2009-07-02,154.7,156.8,151.21,154.7,3715428,0,0,154.35
2018-07-06,1765.54,1801.31,1764.41,1793.76,3713781,0,0,1781.26
2012-04-27,493.11,502.22,493.11,498.91,3711146,0,0,496.84
2007-10-09,207.03,211.79,206.13,209.9,3707640,0,0,208.71
2020-11-23,2666,2705.65,2641.23,2699.95,3706418,0,0,2678.21
2012-01-17,462.78,464.77,452.08,456.19,3704218,0,0,458.95
2015-12-28,1084.84,1102,1081.36,1100.34,3704198,0,0,1092.13
2010-04-06,324.05,324.05,317.34,318.91,3702366,0,0,321.09
2020-06-03,2020.38,2032.1,1989.02,2014.77,3699799,6,0,2014.07
2005-03-28,129.97,131.64,129.32,130.11,3699728,0,0,130.26
2005-06-07,120.42,120.42,118.58,119.38,3698192,0,0,119.7
2008-08-13,155.75,163.09,155.75,161.26,3697968,0,0,158.96
2021-03-26,3068.91,3096.07,3021.64,3045.23,3697370,0,0,3057.96
2007-04-12,226.41,230.41,223.36,228.88,3694956,0,0,227.26
2002-08-27,31.6,32.9,30.3,30.56,3694224,0,0,31.34
2015-08-31,1149.68,1149.68,1123.51,1138.16,3692044,0,0,1140.26
2010-04-30,306.47,309.59,305.49,306.63,3690224,0,0,307.04
2010-05-26,283.63,298.38,282.07,295.65,3689464,0,0,289.93
2006-06-20,159.78,159.78,151.45,152.15,3687920,0,0,155.79
2013-10-21,902.47,903.73,870.62,879.82,3685372,0,0,889.16
2009-07-01,153.55,156.68,151.7,155.87,3684738,0,0,154.45
2012-03-20,467.83,474.46,464.1,470.26,3683204,0,0,469.16
2019-06-03,2076.82,2120.84,2062.34,2115.79,3682419,0,0,2093.95
2018-09-11,1962.79,1962.79,1918.82,1922.63,3679745,0,0,1941.76
2021-02-17,3083.26,3110.81,3024.13,3051.48,3678426,0,0,3067.42
2005-06-23,124.27,125,121.94,122.16,3676944,0,0,123.34
2007-02-15,241.08,247.75,233.48,246.28,3673556,0,0,242.15
2009-01-21,96.17,98.13,95,96.43,3669860,0,0,96.43
2011-12-15,487.49,491.71,477.12,488.65,3669372,0,0,486.24
2018-03-14,1345.16,1359.16,1336.84,1342.35,3668668,0,0,1345.87
2006-06-22,156.19,159.97,156.19,158.72,3668104,0,0,157.77
2011-12-19,470.67,478.28,460.51,472.6,3667724,0,0,470.51
2007-11-16,188.37,191.83,185.9,188.93,3666816,0,0,188.76
2017-12-22,1207.94,1235.73,1201.54,1227.77,3665664,0,0,1218.24
2020-07-24,2126.22,2134.6,2097.2,2129.08,3665100,0,0,2121.77
2020-05-22,1941.07,1994.97,1925.51,1983.53,3663418,0,0,1961.27
2009-08-20,201.11,202.5,198.4,199.55,3660960,0,0,200.39
2020-12-09,2789.89,2814.67,2768.23,2785.73,3659996,0,0,2789.63
2008-04-07,172.68,177.53,169.44,174.44,3659528,0,0,173.52
2005-05-19,107.78,109.51,107.75,108.62,3659448,0,0,108.42
2005-03-07,130.35,131.56,130.25,130.83,3658032,0,0,130.75
2021-03-18,3103.96,3124.32,2966.04,3015.14,3656306,0,0,3052.36
2018-03-23,1302.87,1317.8,1301.03,1310.38,3654122,0,0,1308.02
2005-08-16,121,121,118.65,119.03,3653408,0,0,119.92
2013-12-10,851.08,888.96,851.08,886.3,3653334,0,0,869.35
2008-01-07,192.22,193.91,186.93,187.53,3647344,0,0,190.15
2020-11-09,2706.74,2719.52,2671.06,2702.28,3646592,0,0,2699.9
2005-08-11,123.5,124.65,122.55,123.14,3645312,0,0,123.46
2018-09-14,1920.51,1946.4,1896.22,1940.62,3642038,0,0,1925.94
2013-05-03,598.9,607.82,591.29,595.75,3641790,0,0,598.44
2007-03-12,233.4,238.93,230.79,235.37,3636936,0,0,234.62
2008-03-28,164.58,168.77,164.39,168.06,3633696,0,0,166.45
2006-03-06,161.96,165.45,161.4,164.63,3631584,0,0,163.36
2011-11-11,458.69,471.5,457.55,467.37,3629590,0,0,463.78
2005-01-24,115.9,116.24,113.26,113.75,3628192,0,0,114.79
2012-02-08,504.05,508.38,501.81,505.39,3627184,0,0,504.91
2011-02-15,456.8,456.8,439.47,448.1,3625426,0,0,450.29
2015-04-24,1077.53,1103.29,1074.13,1094.1,3625158,0,0,1087.26
2013-08-21,739.01,740.54,722.47,729.54,3623994,0,0,732.89
2007-03-06,230.6,254.42,221.28,228.17,3623920,0,0,233.62
2006-12-19,224.55,225.09,213.91,217.11,3623628,0,0,220.16
2012-07-16,520.89,525.16,501.66,503.52,3620626,0,0,512.81
2011-08-18,414.52,415.92,394.78,396.57,3619896,0,0,405.45
2006-07-11,170.38,171.8,166.9,167.54,3618984,0,0,169.16
2010-11-26,417.72,429.54,417.72,426.79,3617826,0,0,422.94
2013-10-24,867.22,884.36,850.17,853.08,3617758,0,0,863.71
2006-12-13,213.05,216.95,205.42,213.12,3617220,0,0,212.13
2019-01-14,1741.89,1742.83,1704.23,1707.29,3615370,0,0,1724.06
2008-05-05,182.33,183.2,177.73,178.94,3613764,0,0,180.55
2021-01-12,3148.11,3181.36,3121.9,3146.53,3611458,0,0,3149.48
2020-09-01,2239.21,2248.09,2211.88,2216.86,3610908,0,0,2229.01
2005-05-12,108.3,108.55,106.82,107.15,3608944,0,0,107.7
2006-01-13,158.27,159.21,154.88,155.61,3608568,0,0,156.99
2020-12-01,2655.1,2711.49,2601.04,2702.47,3605017,0,0,2667.53
2016-09-29,1104.77,1114.52,1097.78,1106.04,3603958,0,0,1105.78
2017-05-16,1085.8,1110.89,1082.81,1108.22,3601026,0,0,1096.93
2005-06-09,120.91,121.38,118.8,119.35,3598336,0,0,120.11
2014-04-15,929.76,962.58,926.8,960.35,3597244,0,0,944.87
2008-03-18,152.42,159.91,148.56,157.77,3596080,0,0,154.67
2007-09-24,195.53,197.45,191.74,193.09,3595068,0,0,194.45
2006-06-12,160.36,160.36,153,154.67,3591904,0,0,157.1
2013-09-20,828.15,845.1,824.33,828.28,3591858,0,0,831.47
2012-01-10,485.55,489.89,478.73,481.58,3591790,0,0,483.94
2007-11-14,184.53,200.89,184.53,189.66,3588368,0,0,189.9
2014-09-19,1155.26,1197.65,1154.82,1186.38,3587864,0,0,1173.53
2011-08-26,391.94,399.52,387.36,390.84,3584910,0,0,392.41
2006-07-04,171.43,173.32,170.86,171.81,3584768,0,0,171.85
2009-10-28,256.67,259.27,253.72,256.85,3582314,1,0,256.63
2008-07-21,155,158.11,151.9,157.68,3582068,0,0,155.67
